msoa_code,msoa_name,local_auth_code,local_auth_name,total_cases,total_population_mid_2018,cases_per_thousand,cx,cy,week,cases,cummulative_cases,cases_delta,cummulative_delta,cases_rank_stand,date
E02000299,Lower Edmonton North,E09000010,Enfield,28,10052,2.785515320334262,-0.053288978,51.63209696,25,0.0,2.7855153203342624,-0.004564628878180502,-0.19725431760818068,0.0,21/06/2020
E02000300,Haslebury North,E09000010,Enfield,36,9036,3.9840637450199203,-0.065964959,51.6314166,25,0.0,3.9840637450199203,-0.004564628878180502,1.0012941070774772,0.0,21/06/2020
E02000301,Lower Edmonton South,E09000010,Enfield,19,11026,1.723199709776891,-0.036116014,51.62693959,25,0.0,1.723199709776891,-0.004564628878180502,-1.2595699281655521,0.0,21/06/2020
E02000302,Palmers Green East,E09000010,Enfield,11,8608,1.2778810408921932,-0.09148438,51.62535525,25,0.0,1.2778810408921932,-0.004564628878180502,-1.7048885970502499,0.0,21/06/2020
E02000303,Haslebury South,E09000010,Enfield,31,9154,3.3864977059209087,-0.070390421,51.62287323,25,0.0,3.386497705920909,-0.004564628878180502,0.40372806797846605,0.0,21/06/2020
E02000304,Southgate Green,E09000010,Enfield,39,8211,4.7497259773474605,-0.12387116599999999,51.62346235,25,0.0,4.749725977347461,-0.004564628878180502,1.7669563394050183,0.0,21/06/2020
E02000305,Palmers Green West,E09000010,Enfield,25,8943,2.7954825002795483,-0.107037414,51.62240688,25,0.0,2.7954825002795483,-0.004564628878180502,-0.18728713766289484,0.0,21/06/2020
E02000306,Edmonton Green,E09000010,Enfield,28,9208,3.040834057341442,-0.047912252,51.61849682,25,0.0,3.040834057341442,-0.004564628878180502,0.05806441939899898,0.0,21/06/2020
E02000307,Tatem Park,E09000010,Enfield,29,10153,2.8562986309465184,-0.083180805,51.62008092,25,0.0,2.1668472372697725,-0.004564628878180502,-0.8159224006726706,0.0,21/06/2020
E02000308,New Southgate & Arnos Grove,E09000010,Enfield,12,8397,1.429081814933905,-0.134071999,51.61535621,25,0.0,1.429081814933905,-0.004564628878180502,-1.553687823008538,0.0,21/06/2020
E02000309,Upper Edmonton East & Meridian Water,E09000010,Enfield,45,12354,3.642544924720738,-0.051837459,51.61152343,25,0.0,3.6425449247207387,-0.004564628878180502,0.6597752867782956,0.0,21/06/2020
E02000311,Bowes,E09000010,Enfield,22,10819,2.0334596543118586,-0.096223764,51.61291249,25,0.0,2.0334596543118586,-0.004564628878180502,-0.9493099836305845,0.0,21/06/2020
E02000312,Broomfield Park,E09000010,Enfield,33,11607,2.843111915223572,-0.115439099,51.61338671,25,0.0,2.843111915223572,-0.004564628878180502,-0.1396577227188711,0.0,21/06/2020
E02000313,Thamesmead Birchmere Park,E09000011,Greenwich,12,7539,1.5917230401910067,0.11469220000000001,51.50254124,25,0.0,1.5917230401910067,-0.004564628878180502,-1.3910465977514364,0.0,21/06/2020
E02000314,West Thamesmead,E09000011,Greenwich,74,16097,4.597129899981363,0.098305434,51.50156813,25,0.0,4.410759768901038,-0.004564628878180502,1.4279901309585945,0.0,21/06/2020
E02000315,Abbey Wood North,E09000011,Greenwich,32,9699,3.299309207134756,0.11309419300000001,51.49392644,25,0.0,3.299309207134756,-0.004564628878180502,0.31653956919231296,0.0,21/06/2020
E02000316,"Woolwich Dockyard, Arsenal & Charlton Riverside",E09000011,Greenwich,15,14525,1.0327022375215147,0.052794035,51.49219607,25,0.0,1.0327022375215145,-0.004564628878180502,-1.9500674004209286,0.0,21/06/2020
E02000317,Woolwich West,E09000011,Greenwich,23,8590,2.6775320139697323,0.051058075,51.48895841,25,0.0,2.677532013969732,-0.004564628878180502,-0.30523762397271126,0.0,21/06/2020
E02000318,Plumstead High Street,E09000011,Greenwich,22,10486,2.098035475872592,0.095738634,51.48833536,25,0.0,2.098035475872592,-0.004564628878180502,-0.8847341620698512,0.0,21/06/2020
E02000319,Plumstead Common & Riverside,E09000011,Greenwich,28,11881,2.356703981146368,0.083769832,51.48827738,25,0.0,2.3567039811463677,-0.004564628878180502,-0.6260656567960754,0.0,21/06/2020
E02000320,Abbey Wood South,E09000011,Greenwich,18,7308,2.4630541871921183,0.114268914,51.48360015,25,0.0,2.4630541871921183,-0.004564628878180502,-0.5197154507503248,0.0,21/06/2020
E02000321,Woolwich Glyndon,E09000011,Greenwich,18,7719,2.331908278274388,0.077456812,51.486146999999995,25,0.0,2.331908278274388,-0.004564628878180502,-0.6508613596680553,0.0,21/06/2020
E02000323,Woolwich South,E09000011,Greenwich,47,11327,4.149377593360996,0.070564447,51.48397231,25,0.0,4.149377593360996,-0.004564628878180502,1.166607955418553,0.0,21/06/2020
E02000324,Charlton Village,E09000011,Greenwich,25,7997,3.126172314617982,0.040180357,51.48224958,25,0.0,3.1261723146179814,-0.004564628878180502,0.1434026766755383,0.0,21/06/2020
E02000326,Charlton Slopes,E09000011,Greenwich,14,7454,1.8781862087469814,0.027120703,51.481643299999995,25,0.0,1.8781862087469816,-0.004564628878180502,-1.1045834291954615,0.0,21/06/2020
E02000327,Woolwich Common,E09000011,Greenwich,31,7147,4.337484259129705,0.057334708,51.47967268,25,0.0,4.337484259129704,-0.004564628878180502,1.3547146211872612,0.0,21/06/2020
E02000328,Westcombe Park & Maze Hill,E09000011,Greenwich,28,6844,4.091174751607247,0.013823743999999999,51.48018579,25,0.0,4.091174751607247,-0.004564628878180502,1.108405113664804,0.0,21/06/2020
E02000329,Plumstead South,E09000011,Greenwich,8,6314,1.2670256572695597,0.083302725,51.47147966,25,0.0,1.2670256572695597,-0.004564628878180502,-1.7157439806728834,0.0,21/06/2020
E02000331,Hornfair Park,E09000011,Greenwich,32,8237,3.8849095544494356,0.039332751,51.47470641,25,0.0,3.8849095544494356,-0.004564628878180502,0.9021399165069925,0.0,21/06/2020
E02000332,Shooters Hill,E09000011,Greenwich,12,7730,1.5523932729624839,0.067879207,51.4711347,25,0.0,1.5523932729624839,-0.004564628878180502,-1.4303763649799592,0.0,21/06/2020
E02000333,Blackheath Standard & Village,E09000011,Greenwich,7,6551,1.0685391543275835,0.018694318,51.47111534,25,0.0,1.0685391543275835,-0.004564628878180502,-1.9142304836148596,0.0,21/06/2020
E02000334,Kidbrooke North,E09000011,Greenwich,19,6613,2.8731286859216696,0.039157151,51.46846367,25,0.0,2.8731286859216696,-0.004564628878180502,-0.10964095202077351,0.0,21/06/2020
E02000335,Eltham North,E09000011,Greenwich,10,6872,1.4551804423748544,0.063718105,51.46177271,25,0.0,1.0186263096623982,-0.004564628878180502,-1.964143328280045,0.0,21/06/2020
E02000337,Eltham West,E09000011,Greenwich,24,8327,2.8821904647532124,0.042236445,51.45853048,25,0.0,2.401825387294344,-0.004564628878180502,-0.5809442506480993,0.0,21/06/2020
E02000339,Eltham Park,E09000011,Greenwich,17,6320,2.689873417721519,0.058299317,51.45573711,25,0.0,2.689873417721519,-0.004564628878180502,-0.292896220220924,0.0,21/06/2020
E02000340,Eltham South,E09000011,Greenwich,12,6521,1.84020855696979,0.064971488,51.44794132,25,0.0,1.84020855696979,-0.004564628878180502,-1.1425610809726532,0.0,21/06/2020
E02000341,Middlepark & Horn Park,E09000011,Greenwich,21,8176,2.5684931506849313,0.035041,51.44684043,25,0.0,2.5684931506849313,-0.004564628878180502,-0.41427648725751176,0.0,21/06/2020
E02000342,Avery Hill,E09000011,Greenwich,5,6214,0.804634695848085,0.07847446400000001,51.44400579,25,0.0,0.804634695848085,-0.004564628878180502,-2.178134942094358,0.0,21/06/2020
E02000343,Mottingham East,E09000011,Greenwich,17,6905,2.4619840695148443,0.05299939099999999,51.43458367,25,0.0,2.4619840695148443,-0.004564628878180502,-0.5207855684275988,0.0,21/06/2020
E02000344,New Eltham,E09000011,Greenwich,16,6553,2.441629787883412,0.065741408,51.43276313,25,0.0,2.441629787883412,-0.004564628878180502,-0.541139850059031,0.0,21/06/2020
E02000345,Stamford Hill North,E09000012,Hackney,66,9694,6.808335052609862,-0.068715489,51.57385067,25,0.0,2.7852279760676706,-0.004564628878180502,-0.1975416618747725,0.0,21/06/2020
E02000346,Woodberry Down & Manor House,E09000012,Hackney,19,7857,2.4182257859233802,-0.091265079,51.57096363,25,0.0,2.4182257859233807,-0.004564628878180502,-0.5645438520190624,0.0,21/06/2020
E02000347,Stamford Hill West,E09000012,Hackney,61,8837,6.902795066198936,-0.082159135,51.57040101,25,0.0,3.2816566708158876,-0.004564628878180502,0.29888703287344454,0.0,21/06/2020
E02000348,Stamford Hill South,E09000012,Hackney,40,9047,4.4213551453520505,-0.06669658099999999,51.57021926,25,0.0,2.8738808444788324,-0.004564628878180502,-0.10888879346361069,0.0,21/06/2020
E02000350,Stoke Newington East & Cazenove,E09000012,Hackney,49,10029,4.885831089839465,-0.06785703900000001,51.56377856,25,0.0,3.1907468341808753,-0.004564628878180502,0.20797719623843225,0.0,21/06/2020
E02000351,Brownswood,E09000012,Hackney,4,9676,0.41339396444811904,-0.097190452,51.56447549,25,0.0,0.41339396444811904,-0.004564628878180502,-2.5693756734943243,0.0,21/06/2020
E02000352,Clissold North,E09000012,Hackney,31,7290,4.252400548696845,-0.085713002,51.56304079,25,0.0,3.292181069958848,-0.004564628878180502,0.30941143201640475,0.0,21/06/2020
E02000353,Stoke Newington North,E09000012,Hackney,3,8196,0.36603221083455345,-0.075126284,51.56116825,25,0.0,0.36603221083455345,-0.004564628878180502,-2.6167374271078896,0.0,21/06/2020
E02000354,Hackney Downs,E09000012,Hackney,26,10710,2.4276377217553686,-0.061177141,51.55661941,25,0.0,1.4939309056956116,-0.004564628878180502,-1.4888387322468315,0.0,21/06/2020
E02000355,Lower Clapton,E09000012,Hackney,22,9283,2.3699235161047074,-0.050602562999999996,51.55685073,25,0.0,2.3699235161047074,-0.004564628878180502,-0.6128461218377357,0.0,21/06/2020
E02000356,Clissold South,E09000012,Hackney,9,7441,1.2095148501545492,-0.085281812,51.55562988,25,0.0,1.209514850154549,-0.004564628878180502,-1.7732547877878941,0.0,21/06/2020
E02000357,Hackney Marshes,E09000012,Hackney,20,6664,3.0012004801920766,-0.032149169,51.55634849,25,0.0,3.0012004801920766,-0.004564628878180502,0.01843084224963354,0.0,21/06/2020
E02000358,Stoke Newington South,E09000012,Hackney,23,11894,1.933748108289894,-0.076226415,51.55439781,25,0.0,1.9337481082898942,-0.004564628878180502,-1.049021529652549,0.0,21/06/2020
E02000359,Homerton North,E09000012,Hackney,19,6750,2.814814814814815,-0.040642589,51.552301299999996,25,0.0,2.814814814814815,-0.004564628878180502,-0.16795482312762822,0.0,21/06/2020
E02000360,Amhurst Road & Pembury Estate,E09000012,Hackney,23,12074,1.9049196620838165,-0.063951265,51.55067907,25,0.0,1.9049196620838165,-0.004564628878180502,-1.0778499758586266,0.0,21/06/2020
E02000361,Hackney Central,E09000012,Hackney,7,8966,0.7807271916127593,-0.054964963,51.54752207,25,0.0,0.7807271916127593,-0.004564628878180502,-2.202042446329684,0.0,21/06/2020
E02000362,Hackney Wick,E09000012,Hackney,19,7434,2.555824589722895,-0.027605831,51.54729855,25,0.0,2.5558245897228944,-0.004564628878180502,-0.4269450482195487,0.0,21/06/2020
E02000363,Homerton South,E09000012,Hackney,34,12071,2.816668047386298,-0.047018446,51.54688409,25,0.0,2.816668047386297,-0.004564628878180502,-0.16610159055614604,0.0,21/06/2020
E02000364,Dalston East,E09000012,Hackney,24,10317,2.3262576330328586,-0.066995628,51.544489500000005,25,0.0,2.3262576330328586,-0.004564628878180502,-0.6565120049095845,0.0,21/06/2020
E02000365,Dalston Kingsland & De Beauvoir,E09000012,Hackney,25,15445,1.618646811265782,-0.077207042,51.54328073,25,0.0,1.618646811265782,-0.004564628878180502,-1.3641228266766612,0.0,21/06/2020
E02000366,South Hackney,E09000012,Hackney,20,9293,2.1521575379317768,-0.042653773,51.54155169,25,0.0,1.8293339072420103,-0.004564628878180502,-1.1534357307004328,0.0,21/06/2020
E02000367,London Fields & Mare Street,E09000012,Hackney,25,11594,2.156287735035363,-0.056094798,51.53866819,25,0.0,2.156287735035363,-0.004564628878180502,-0.82648190290708,0.0,21/06/2020
E02000368,Haggerston East,E09000012,Hackney,22,10632,2.0692249811888637,-0.067505549,51.53585359,25,0.0,2.069224981188864,-0.004564628878180502,-0.913544656753579,0.0,21/06/2020
E02000369,Haggerston West & Kingsland Basin,E09000012,Hackney,40,14403,2.7771991946122334,-0.079017941,51.5360484,25,0.0,2.777199194612234,-0.004564628878180502,-0.20557044333020924,0.0,21/06/2020
E02000370,Hoxton & Wenlock,E09000012,Hackney,27,9966,2.7092113184828417,-0.090183565,51.53243053,25,0.0,2.7092113184828417,-0.004564628878180502,-0.2735583194596014,0.0,21/06/2020
E02000371,Shoreditch,E09000012,Hackney,26,16174,1.607518239149252,-0.081457456,51.52753688,25,0.0,1.607518239149252,-0.004564628878180502,-1.3752513987931911,0.0,21/06/2020
E02000372,Old Oak & Wormwood,E09000013,Hammersmith and Fulham,59,9878,5.9728690018222315,-0.237758937,51.52207879,25,0.0,5.972869001822231,-0.004564628878180502,2.9900993638797875,0.0,21/06/2020
E02000373,White City,E09000013,Hammersmith and Fulham,9,6740,1.3353115727002967,-0.23449390399999998,51.51225888,25,0.0,1.3353115727002967,-0.004564628878180502,-1.6474580652421464,0.0,21/06/2020
E02000374,Wormholt Road,E09000013,Hammersmith and Fulham,34,6814,4.9897270325799825,-0.24183814899999997,51.509796,25,0.0,4.9897270325799825,-0.004564628878180502,2.0069573946375394,0.0,21/06/2020
E02000375,Shepherd's Bush North,E09000013,Hammersmith and Fulham,9,6998,1.2860817376393254,-0.224528615,51.50776523,25,0.0,1.2860817376393254,-0.004564628878180502,-1.6966879003031177,0.0,21/06/2020
E02000376,Shepherd's Bush West,E09000013,Hammersmith and Fulham,18,6907,2.6060518314753147,-0.230408723,51.50403775,25,0.0,2.606051831475315,-0.004564628878180502,-0.37671780646712794,0.0,21/06/2020
E02000377,Askew,E09000013,Hammersmith and Fulham,15,8243,1.8197258279752517,-0.239828453,51.50359704,25,0.0,1.8197258279752517,-0.004564628878180502,-1.1630438099671914,0.0,21/06/2020
E02000378,Shepherd's Bush South,E09000013,Hammersmith and Fulham,13,6531,1.9905068136579391,-0.22057189600000002,51.50161626,25,0.0,1.9905068136579391,-0.004564628878180502,-0.992262824284504,0.0,21/06/2020
E02000379,Ravenscourt Park North,E09000013,Hammersmith and Fulham,60,7850,7.643312101910828,-0.246086845,51.50027665,25,0.0,7.261146496815286,-0.004564628878180502,4.278376858872843,0.0,21/06/2020
E02000380,Brackenbury,E09000013,Hammersmith and Fulham,3,5847,0.513083632632119,-0.23059179600000002,51.49831901,25,0.0,0.513083632632119,-0.004564628878180502,-2.469686005310324,0.0,21/06/2020
E02000381,Brook Green,E09000013,Hammersmith and Fulham,9,7967,1.1296598468683319,-0.21845421899999998,51.49753565,25,0.0,1.1296598468683319,-0.004564628878180502,-1.8531097910741112,0.0,21/06/2020
E02000382,Ravenscourt Park South,E09000013,Hammersmith and Fulham,0,5917,0.0,-0.239141904,51.49417925,25,0.0,0.0,-0.004564628878180502,-2.982769637942443,0.0,21/06/2020
E02000383,West Kensington,E09000013,Hammersmith and Fulham,58,8952,6.478999106344951,-0.21027980100000002,51.49343825,25,0.0,6.478999106344951,-0.004564628878180502,3.4962294684025075,0.0,21/06/2020
E02000384,Hammersmith Broadway,E09000013,Hammersmith and Fulham,56,7345,7.624234172906739,-0.226723322,51.49229182,25,0.0,7.624234172906739,-0.004564628878180502,4.641464534964296,0.0,21/06/2020
E02000385,Barons Court,E09000013,Hammersmith and Fulham,10,6024,1.6600265604249669,-0.21217800000000003,51.48854286,25,0.0,1.6600265604249667,-0.004564628878180502,-1.3227430775174764,0.0,21/06/2020
E02000386,North End,E09000013,Hammersmith and Fulham,22,8100,2.7160493827160495,-0.203932986,51.48730829,25,0.0,2.716049382716049,-0.004564628878180502,-0.2667202552263941,0.0,21/06/2020
E02000387,Lillie Road & Greyhound Road,E09000013,Hammersmith and Fulham,38,6020,6.312292358803987,-0.215846344,51.48502902,25,0.0,6.312292358803987,-0.004564628878180502,3.3295227208615437,0.0,21/06/2020
E02000388,Fulham Broadway,E09000013,Hammersmith and Fulham,44,8697,5.05921582154766,-0.198447855,51.48316225,25,0.0,4.71426928826032,-0.004564628878180502,1.7314996503178772,0.0,21/06/2020
E02000389,Fulham Reach,E09000013,Hammersmith and Fulham,24,8405,2.8554431885782274,-0.221505835,51.4814549,25,0.0,2.8554431885782274,-0.004564628878180502,-0.12732644936421567,0.0,21/06/2020
E02000390,Fulham Aintree,E09000013,Hammersmith and Fulham,6,6386,0.9395552771688067,-0.209032345,51.48036702,25,0.0,0.9395552771688067,-0.004564628878180502,-2.0432143607736366,0.0,21/06/2020
E02000391,Parsons Green East & Eel Brook Common,E09000013,Hammersmith and Fulham,19,7986,2.3791635361883294,-0.19298344899999997,51.47711785,25,0.0,2.3791635361883294,-0.004564628878180502,-0.6036061017541137,0.0,21/06/2020
E02000392,Parsons Green West,E09000013,Hammersmith and Fulham,16,9508,1.6827934371055953,-0.203053515,51.47632731,25,0.0,1.6827934371055955,-0.004564628878180502,-1.2999762008368476,0.0,21/06/2020
E02000393,Munster,E09000013,Hammersmith and Fulham,6,5897,1.0174665083940988,-0.21292298399999998,51.47678165,25,0.0,1.0174665083940988,-0.004564628878180502,-1.9653031295483443,0.0,21/06/2020
E02000394,Sands End & Chelsea Harbour,E09000013,Hammersmith and Fulham,19,9177,2.070393374741201,-0.185603821,51.47332067,25,0.0,1.6345210853220005,-0.004564628878180502,-1.3482485526204426,0.0,21/06/2020
E02000395,Fulham Palace & Hurlingham Park,E09000013,Hammersmith and Fulham,3,6180,0.4854368932038835,-0.209301753,51.47017508,25,0.0,0.4854368932038835,-0.004564628878180502,-2.49733274473856,0.0,21/06/2020
E02000396,South Park,E09000013,Hammersmith and Fulham,9,7057,1.2753294601105285,-0.194384836,51.46889882,25,0.0,1.2753294601105285,-0.004564628878180502,-1.7074401778319146,0.0,21/06/2020
E02000397,Bowes Park,E09000014,Haringey,8,8579,0.9325096165054202,-0.116943597,51.60559653,25,0.0,0.9325096165054202,-0.004564628878180502,-2.050260021437023,0.0,21/06/2020
E02000398,Northumberland Park,E09000014,Haringey,22,7892,2.787633046122656,-0.054215108,51.60431302,25,0.0,2.787633046122656,-0.004564628878180502,-0.19513659181978715,0.0,21/06/2020
E02000400,Bounds Green,E09000014,Haringey,15,8161,1.8380100477882613,-0.129877905,51.60512237,25,0.0,1.838010047788261,-0.004564628878180502,-1.144759590154182,0.0,21/06/2020
E02000401,Roundway,E09000014,Haringey,7,6721,1.041511679809552,-0.090635745,51.60417562,25,0.0,1.041511679809552,-0.004564628878180502,-1.941257958132891,0.0,21/06/2020
E02000402,Tottenham Bruce Castle Park,E09000014,Haringey,11,6775,1.6236162361623616,-0.07976804400000001,51.60320851,25,0.0,1.6236162361623616,-0.004564628878180502,-1.3591534017800815,0.0,21/06/2020
E02000403,Wood Green North,E09000014,Haringey,15,8207,1.8277080541001585,-0.108014021,51.60320638,25,0.0,1.8277080541001585,-0.004564628878180502,-1.1550615838422846,0.0,21/06/2020
E02000404,Scotch Estate,E09000014,Haringey,15,7868,1.9064565327910523,-0.099643985,51.6013425,25,0.0,1.906456532791052,-0.004564628878180502,-1.076313105151391,0.0,21/06/2020
E02000405,Alexandra Park,E09000014,Haringey,6,6496,0.9236453201970444,-0.130738699,51.59739415,25,0.0,0.9236453201970444,-0.004564628878180502,-2.0591243177453986,0.0,21/06/2020
E02000406,Noel Park,E09000014,Haringey,12,7222,1.661589587371919,-0.100193764,51.596228,25,0.0,1.6615895873719193,-0.004564628878180502,-1.3211800505705238,0.0,21/06/2020
E02000407,Bruce Grove North,E09000014,Haringey,15,7687,1.951346429036035,-0.07380885599999999,51.59584826,25,0.0,1.951346429036035,-0.004564628878180502,-1.0314232089064082,0.0,21/06/2020
E02000408,Tottenham North West,E09000014,Haringey,23,8457,2.7196405344684877,-0.065972557,51.59538769,25,0.0,2.7196405344684877,-0.004564628878180502,-0.26312910347395535,0.0,21/06/2020
